Czas [ms].1,Ciś. pow. za turb.[Pa],Czas [ms].2,Ciśnienie atmosferyczne[hPa],Czas [ms].11,ECT - wyjście z sil.[°C],Czas [ms].25,MAF[kg/h],Czas [ms].26,Moc[kW],Czas [ms].27,Moment obrotowy[Nm],Czas [ms].29,Obroty[obr/min],Czas [ms].46,Temp. oleju w misce[°C],Czas [ms].48,Temp. otoczenia[°C],Czas [ms].50,Temp. pal. na wyjściu sil.[°C],Czas [ms].55,Temp. powietrza za turb.[°C],Czas [ms].56,Temp. spalin 1/6[°C],Czas [ms].57,Temp. spalin 2/6[°C],Czas [ms].58,Temp. spalin 3/6[°C],Czas [ms].59,Temp. spalin 4/6[°C],Czas [ms].64,Wilgotność względna[%],Czas [ms].72,Zużycie paliwa średnie[g/s]
,,,,,,,,,,169424,1.399999976,169424,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169444,1.399999976,169444,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169464,1.399999976,169464,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169484,1.399999976,169484,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169504,1.399999976,169504,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169524,1.399999976,169524,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169544,1.399999976,169544,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169564,1.399999976,169564,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169584,1.399999976,169584,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169604,1.399999976,169604,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169625,1.399999976,169625,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169645,1.399999976,169645,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169665,1.399999976,169665,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169685,1.399999976,169685,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169705,1.399999976,169705,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169725,1.399999976,169725,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169745,1.399999976,169745,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169765,1.399999976,169765,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169785,1.399999976,169785,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169805,1.399999976,169805,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169825,1.399999976,169825,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169845,1.399999976,169845,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169865,1.399999976,169865,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169885,1.399999976,169885,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169905,1.399999976,169905,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169925,1.399999976,169925,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169945,1.399999976,169945,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169965,1.399999976,169965,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169985,1.399999976,169985,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170005,1.399999976,170005,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170025,1.399999976,170025,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170045,1.399999976,170045,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170065,1.399999976,170065,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170085,1.399999976,170085,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170105,1.399999976,170105,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170125,1.399999976,170125,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170145,1.399999976,170145,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170165,1.399999976,170165,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170185,1.299999952,170185,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170206,1.299999952,170206,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170225,1.399999976,170225,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170246,1.399999976,170246,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170265,1.399999976,170265,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170285,1.399999976,170285,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170305,1.399999976,170306,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170326,1.399999976,170326,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170346,1.399999976,170346,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170366,1.399999976,170366,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170386,1.399999976,170386,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170406,1.399999976,170406,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170426,1.399999976,170426,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170446,1.299999952,170446,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170466,1.299999952,170466,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170486,1.299999952,170486,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170506,1.299999952,170506,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170526,1.299999952,170526,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170546,1.299999952,170546,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170566,1.299999952,170566,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170586,1.299999952,170586,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170606,1.299999952,170606,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170626,1.299999952,170626,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170646,1.399999976,170646,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170666,1.399999976,170666,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170686,1.399999976,170686,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170706,1.399999976,170706,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170726,1.399999976,170726,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170746,1.399999976,170746,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170766,1.399999976,170766,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170786,1.399999976,170786,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170806,1.399999976,170806,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170826,1.399999976,170826,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170846,1.399999976,170846,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170866,1.399999976,170866,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170886,1.299999952,170886,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170906,1.299999952,170906,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170926,1.399999976,170926,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170946,1.399999976,170946,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170966,1.399999976,170966,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170986,1.399999976,170986,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171007,1.399999976,171007,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171027,1.399999976,171027,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171047,1.399999976,171047,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171067,1.399999976,171067,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171087,1.399999976,171087,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171107,1.399999976,171107,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171127,1.399999976,171127,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171147,1.399999976,171147,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171167,1.399999976,171167,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171187,1.299999952,171187,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171207,1.399999976,171207,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171227,1.399999976,171227,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171247,1.399999976,171247,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171267,1.399999976,171267,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171287,1.399999976,171287,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171307,1.399999976,171307,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171327,1.399999976,171327,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171347,1.399999976,171347,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171367,1.399999976,171367,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171387,1.399999976,171387,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171407,1.399999976,171407,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171427,1.399999976,171427,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171447,1.399999976,171447,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171467,1.399999976,171467,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171487,1.399999976,171487,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171507,1.399999976,171507,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171527,1.399999976,171527,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171547,1.399999976,171547,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171567,1.399999976,171567,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171587,1.399999976,171587,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171607,1.399999976,171607,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171627,1.399999976,171627,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171647,1.399999976,171647,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171667,1.399999976,171667,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171688,1.399999976,171688,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171708,1.399999976,171708,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171728,1.399999976,171728,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171748,1.399999976,171748,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171768,1.399999976,171768,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171788,1.399999976,171788,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171808,1.399999976,171808,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171828,1.399999976,171828,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171848,1.399999976,171848,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171868,1.399999976,171868,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171888,1.399999976,171888,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171908,1.399999976,171908,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171928,1.399999976,171928,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171948,1.399999976,171948,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171968,1.399999976,171968,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171988,1.399999976,171988,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172008,1.399999976,172008,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172028,1.399999976,172028,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172048,1.399999976,172048,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172068,1.399999976,172068,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172088,1.399999976,172088,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172108,1.399999976,172108,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172128,1.399999976,172128,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172148,1.399999976,172148,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172168,1.399999976,172168,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172188,1.399999976,172188,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172208,1.399999976,172208,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172228,1.399999976,172228,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172249,1.399999976,172249,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172268,1.399999976,172268,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172288,1.399999976,172288,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172308,1.399999976,172308,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172328,1.399999976,172328,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172348,1.399999976,172348,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172368,1.399999976,172368,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172389,1.399999976,172389,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172409,1.399999976,172409,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172429,1.399999976,172429,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172449,1.299999952,172449,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172469,1.299999952,172469,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172489,1.399999976,172489,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172509,1.399999976,172509,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172529,1.399999976,172529,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172549,1.399999976,172549,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172569,1.399999976,172569,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172589,1.399999976,172589,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172609,1.399999976,172609,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172629,1.399999976,172629,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172649,1.399999976,172649,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172669,1.399999976,172669,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172689,1.399999976,172689,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172709,1.299999952,172709,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172729,1.399999976,172729,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172749,1.399999976,172749,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172769,1.399999976,172769,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172789,1.399999976,172789,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172809,1.399999976,172809,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172829,1.399999976,172829,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172849,1.399999976,172849,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172869,1.399999976,172869,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172889,1.399999976,172889,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172909,1.399999976,172909,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172929,1.399999976,172929,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172949,1.399999976,172949,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172969,1.399999976,172969,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172989,1.399999976,172989,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173009,1.399999976,173009,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173029,1.399999976,173029,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173049,1.399999976,173049,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173070,1.399999976,173070,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173090,1.399999976,173090,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173110,1.399999976,173110,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173130,1.399999976,173130,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173150,1.399999976,173150,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173170,1.399999976,173170,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173190,1.399999976,173190,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173210,1.399999976,173210,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173230,1.399999976,173230,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173250,1.399999976,173250,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173270,1.399999976,173270,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173290,1.399999976,173290,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173310,1.399999976,173310,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173330,1.399999976,173330,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173350,1.399999976,173350,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173370,1.399999976,173370,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173390,1.399999976,173390,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173410,1.399999976,173410,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173430,1.399999976,173430,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173450,1.399999976,173450,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173470,1.399999976,173470,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173490,1.299999952,173490,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173510,1.299999952,173510,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173530,1.299999952,173530,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173550,1.299999952,173550,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173570,1.299999952,173570,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173590,1.299999952,173590,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173610,1.399999976,173610,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173630,1.399999976,173630,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173650,1.399999976,173650,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173670,1.399999976,173670,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173690,1.399999976,173690,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173711,1.399999976,173711,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173730,1.399999976,173730,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173751,1.399999976,173751,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173771,1.399999976,173771,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173791,1.399999976,173791,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173811,1.399999976,173811,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173831,1.399999976,173831,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173851,1.399999976,173851,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173871,1.399999976,173871,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173891,1.399999976,173891,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173911,1.399999976,173911,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173931,1.399999976,173931,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173951,1.399999976,173951,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173971,1.399999976,173971,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173991,1.399999976,173991,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174011,1.399999976,174011,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174031,1.399999976,174031,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174051,1.399999976,174051,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174071,1.399999976,174071,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174091,1.399999976,174091,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174111,1.399999976,174111,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174131,1.399999976,174131,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174151,1.399999976,174151,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174171,1.399999976,174171,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174191,1.399999976,174191,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174211,1.399999976,174211,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174231,1.399999976,174231,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174251,1.399999976,174251,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174271,1.399999976,174271,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174291,1.399999976,174291,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174311,1.399999976,174311,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174331,1.399999976,174331,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174351,1.399999976,174351,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174371,1.399999976,174371,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174391,1.399999976,174391,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174411,1.399999976,174411,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174431,1.399999976,174431,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174451,1.399999976,174451,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174472,1.399999976,174472,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174492,1.399999976,174492,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174512,1.399999976,174512,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174532,1.399999976,174532,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174552,1.399999976,174552,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174572,1.399999976,174572,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174592,1.399999976,174592,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174612,1.399999976,174612,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174632,1.399999976,174632,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174652,1.399999976,174652,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174672,1.399999976,174672,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174692,1.399999976,174692,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174712,1.399999976,174712,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174732,1.399999976,174732,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174752,1.399999976,174752,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174772,1.399999976,174772,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174792,1.299999952,174792,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174812,1.399999976,174812,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174832,1.299999952,174832,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174852,1.399999976,174852,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174872,1.399999976,174872,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174892,1.399999976,174892,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174912,1.399999976,174912,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174932,1.399999976,174932,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174952,1.399999976,174952,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174972,1.399999976,174972,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174992,1.399999976,174992,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175012,1.399999976,175012,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175032,1.399999976,175032,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175052,1.399999976,175052,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175072,1.399999976,175072,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175092,1.399999976,175092,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175112,1.399999976,175112,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175132,1.399999976,175132,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175152,1.399999976,175153,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175173,1.399999976,175173,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175193,1.399999976,175193,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175213,1.399999976,175213,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175233,1.399999976,175233,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175253,1.399999976,175253,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175273,1.399999976,175273,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175293,1.399999976,175293,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175313,1.399999976,175313,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175333,1.399999976,175333,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175353,1.399999976,175353,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175373,1.399999976,175373,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175393,1.399999976,175393,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175413,1.399999976,175413,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175433,1.399999976,175433,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175453,1.399999976,175453,1601,,,,,,,,,,,,,,,,,,,,
