Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
6202;10.1;30589;0;6200;-268;6200;481;6055;1002;6199;365.2;6201;-121;30592;0;30592;0;30592;0;30590;0;15157;0;6050;16;6049;39;6155;138.90;6056;19;9148;60.000;9148;26.000;9148;30.000;6033;16;6083;16;6183;11.6;7696;579.0249;30179;0;6101;0.00;30592;0;30592;0;30592;0;6200;109.4;3039;0.0;612;0.1;2002;0.0;612;800;6201;25;6201;2;6201;80;30587;0;30592;1;7672;0.0;140586;0.0;6205;0;140586;0.0;30592;0;2002;800;30680;0;15157;0;6050;12;6105;45;6050;11;6055;11.2;6055;17;6055;29;6052;16;6052;16;6052;15;6049;13;6105;16;6099;83;6100;85;6100;85;6100;83;6105;0;6105;0;6202;13.7;6152;30.5;6055;52;30680;0;30680;1;30592;0;30592;0;30592;0;15157;0;6152;0.2669;6152;0.27;
6402;10.1;31591;0;6400;-323;6400;453;6255;1002;6400;365.2;6402;-149;31594;0;31594;0;31594;0;31592;0;15564;0;6250;16;6249;39;6355;136.85;6256;19;9448;60.000;9448;26.000;9448;30.000;6233;16;6284;16;6384;11.6;7946;578.9828;31180;0;6301;0.00;31594;0;31594;0;31594;0;6401;109.6;3140;0.0;632;0.1;2138;0.0;632;800;6401;25;6401;2;6401;80;31588;0;31594;1;7922;0.0;140586;0.0;6406;0;140586;0.0;31594;0;2138;800;31682;0;15564;0;6250;12;6306;45;6250;11;6255;11.2;6256;17;6256;29;6251;16;6251;16;6252;15;6250;13;6306;17;6301;83;6301;85;6301;85;6301;83;6305;0;6305;0;6402;13.8;6351;30.5;6255;52;31682;0;31682;1;31594;0;31594;0;31594;0;15564;0;6351;0.2671;6352;0.27;
6602;10.1;32593;0;6601;-258;6600;472;6456;1002;6600;365.2;6602;-196;32597;0;32597;0;32597;0;32593;0;16158;0;6450;16;6450;39;6556;134.47;6457;19;9749;60.000;9749;26.000;9749;30.000;6434;16;6484;16;6584;11.6;8196;578.9096;32181;0;6502;0.00;32596;0;32596;0;32596;0;6601;108.8;3240;0.0;652;0.0;2138;0.0;652;800;6601;25;6601;2;6602;80;32590;0;32596;1;8173;0.0;140836;0.0;6605;0;140836;0.0;32596;0;2138;800;32683;0;16158;0;6450;12;6506;46;6450;11;6457;11.2;6457;17;6457;29;6451;16;6452;16;6452;15;6451;13;6506;17;6500;83;6500;85;6501;85;6501;83;6505;0;6506;0;6602;13.7;6551;30.5;6456;52;32683;0;32683;1;32596;0;32596;0;32596;0;16158;0;6552;0.2285;6552;0.27;
6802;10.1;33594;0;6801;-212;6801;444;6655;1002;6800;365.1;6802;-158;33597;0;33597;0;33597;0;33595;0;16565;0;6651;16;6650;39;6756;134.42;6657;19;10049;60.000;10049;26.000;10049;30.000;6634;16;6684;16;6784;11.6;8447;578.7252;33183;0;6702;0.00;33597;0;33597;0;33597;0;6801;106.4;3340;0.0;672;0.0;2388;0.0;672;800;6802;25;6802;2;6802;80;33591;0;33597;1;8423;0.0;140836;0.0;6806;0;140836;0.0;33597;0;2388;800;33684;0;16565;0;6651;12;6706;45;6651;11;6656;11.2;6656;17;6656;29;6652;16;6652;16;6652;15;6650;13;6706;17;6700;83;6700;85;6701;85;6701;83;6706;0;6706;0;6803;13.7;6752;30.5;6656;52;33684;0;33684;1;33597;0;33597;0;33597;0;16565;0;6752;0.2605;6752;0.27;
7003;10.1;34596;0;7001;-212;7001;444;6856;1002;7001;365.1;7003;-158;34599;0;34599;0;34599;0;34596;0;17160;0;6851;16;6850;39;6956;137.88;6857;19;10350;60.000;10350;26.000;10350;30.000;6834;16;6884;16;6984;11.6;8697;578.5538;34184;0;6902;0.00;34598;0;34598;0;34598;0;7002;106.4;3440;0.0;692;0.0;2388;0.0;692;800;7002;25;7002;2;7002;80;34593;0;34598;1;8673;0.0;141087;0.0;7006;0;141087;0.0;34598;0;2388;800;34686;0;17160;0;6851;12;6907;46;6851;11;6856;11.2;6857;17;6856;29;6852;16;6852;16;6852;15;6851;13;6906;17;6901;83;6901;85;6901;85;6901;83;6906;0;6906;0;7003;13.7;6952;30.5;6856;52;34686;0;34686;1;34598;0;34598;0;34598;0;17160;0;6952;0.2598;6953;0.27;
7203;10.1;35597;0;7202;-212;7201;353;7057;1002;7201;365.1;7203;-252;35600;0;35600;0;35600;0;35598;0;17567;0;7051;16;7051;39;7156;140.04;7058;19;10650;60.000;10650;26.000;10650;30.000;7035;16;7085;16;7185;11.6;8948;578.5400;35186;0;7103;0.00;35600;0;35600;0;35600;0;7202;107.9;3540;0.0;712;0.0;2639;0.0;712;800;7202;25;7202;2;7203;80;35595;0;35600;1;8924;0.0;141087;0.0;7206;0;141087;0.0;35600;0;2639;800;35688;0;17567;0;7051;12;7107;46;7051;11;7057;11.2;7058;17;7057;29;7052;16;7053;16;7053;15;7052;13;7107;17;7101;82;7102;83;7102;83;7101;78;7106;0;7106;0;7203;13.7;7152;30.5;7057;52;35688;0;35688;1;35600;0;35600;0;35600;0;17567;0;7153;0.2597;7153;0.27;
7403;10.1;36599;0;7402;-240;7402;453;7256;1002;7401;365.1;7403;-261;36602;0;36602;0;36602;0;36599;0;18161;0;7251;16;7251;39;7357;136.19;7258;19;10951;60.000;10951;26.000;10951;30.000;7235;16;7285;16;7385;11.6;9198;578.6925;36187;0;7303;0.00;36601;0;36601;0;36601;0;7402;109.3;3640;0.0;732;0.0;2639;0.0;732;800;7403;25;7403;2;7403;80;36596;0;36601;1;9174;0.0;141337;0.0;7407;0;141337;0.0;36601;0;2639;800;36690;0;18161;0;7251;12;7307;46;7252;11;7257;11.2;7257;17;7257;29;7253;16;7253;16;7253;15;7252;13;7307;17;7301;82;7302;83;7302;83;7302;78;7307;0;7307;0;7404;13.7;7353;30.5;7257;52;36690;0;36690;1;36601;0;36601;0;36601;0;18161;0;7353;0.2598;7353;0.24;
7604;10.1;37601;0;7602;-268;7602;472;7457;1002;7602;365.1;7603;-308;37604;0;37604;0;37604;0;37601;0;18568;0;7452;16;7451;39;7558;133.18;7458;19;11251;60.000;11251;26.000;11251;30.000;7435;16;7485;16;7585;11.6;9449;578.6583;37189;0;7503;0.00;37603;0;37603;0;37603;0;7603;109.8;3740;0.0;752;0.0;2889;0.0;752;799;7603;25;7603;2;7603;80;37598;0;37603;1;9424;0.0;141337;0.0;7607;0;141337;0.0;37603;0;2889;800;37691;0;18568;0;7452;12;7508;45;7452;11;7457;11.2;7457;17;7457;29;7453;16;7453;16;7453;15;7452;13;7507;17;7501;82;7502;83;7502;83;7502;78;7507;0;7507;0;7604;13.7;7554;30.5;7458;52;37691;0;37691;1;37603;0;37603;0;37603;0;18568;0;7555;0.2586;7555;0.24;
7805;10.1;38602;0;7803;-268;7803;472;7657;1002;7803;365.1;7804;-308;38605;0;38605;0;38605;0;38603;0;19162;0;7652;16;7652;39;7757;134.63;7658;19;11551;60.000;11551;26.000;11551;30.000;7635;16;7686;16;7786;11.6;9699;578.4909;38190;0;7704;0.00;38605;0;38605;0;38605;0;7804;109.8;3841;0.0;772;0.0;2889;0.0;772;800;7804;25;7804;2;7804;80;38599;0;38605;1;9675;0.0;141588;0.0;7807;0;141588;0.0;38605;0;2889;800;38693;0;19162;0;7652;12;7708;45;7652;11;7657;11.2;7658;17;7658;29;7653;16;7653;16;7654;15;7653;13;7708;17;7702;82;7703;83;7703;83;7702;78;7707;0;7707;0;7805;13.7;7753;30.5;7657;52;38693;0;38693;1;38605;0;38605;0;38605;0;19162;0;7754;0.2579;7754;0.24;
8004;10.1;39605;0;8003;-277;8003;490;7857;1002;8002;365.1;8004;-280;39606;0;39606;0;39606;0;39605;0;19570;0;7853;16;7853;39;7957;139.70;7858;19;11852;60.000;11852;26.000;11852;30.000;7836;16;7886;16;7986;11.6;9949;578.4128;39192;0;7904;0.00;39606;0;39606;0;39606;0;8003;109.6;3941;0.0;792;0.0;3003;0.0;792;800;8003;25;8004;2;8004;80;39601;0;39606;1;9925;0.0;141588;0.0;8008;0;141588;0.0;39606;0;3003;800;39695;0;19570;0;7853;12;7908;45;7854;11;7858;11.2;7858;17;7858;29;7854;16;7854;16;7855;15;7854;13;7908;17;7902;82;7903;83;7903;83;7903;78;7907;0;7908;0;8005;13.7;7954;30.5;7858;52;39695;0;39695;1;39606;0;39606;0;39606;0;19570;0;7954;0.2579;7954;0.24;
8205;10.1;40605;0;8203;-240;8203;499;8058;1002;8203;365.1;8204;-261;40608;0;40608;0;40608;0;40606;0;20164;0;8052;16;8052;39;8158;143.28;8059;19;12152;60.000;12152;26.000;12152;30.000;8036;16;8086;16;8186;11.6;10200;578.3091;40193;0;8104;0.00;40608;0;40608;0;40608;0;8203;108.6;4041;0.0;812;0.0;3003;0.0;812;800;8204;25;8204;2;8204;80;40602;0;40608;1;10176;0.0;141838;0.0;8208;0;141838;0.0;40608;0;3003;800;40696;0;20164;0;8053;12;8109;45;8053;11;8058;11.2;8059;17;8058;29;8054;16;8054;16;8054;15;8053;13;8108;17;8102;82;8103;83;8103;83;8103;78;8108;0;8108;0;8205;13.7;8154;30.5;8058;52;40696;0;40696;1;40608;0;40608;0;40608;0;20164;0;8154;0.2573;8154;0.24;
8405;10.1;41607;0;8403;-249;8405;453;8258;1002;8403;365.0;8404;-205;41609;0;41609;0;41609;0;41607;0;20572;0;8253;16;8253;39;8358;139.87;8259;19;12453;60.000;12453;26.000;12453;30.000;8236;16;8286;16;8387;11.6;10450;578.2804;41194;0;8304;0.00;41609;0;41609;0;41609;0;8404;109.8;4141;0.0;832;0.0;3003;0.0;832;800;8404;25;8404;2;8404;80;41604;0;41609;1;10426;0.0;141838;0.0;8408;0;141838;0.0;41609;0;3003;800;41698;0;20572;0;8253;12;8309;45;8253;11;8258;11.2;8259;17;8259;29;8255;16;8255;16;8256;15;8253;13;8308;16;8303;83;8303;86;8303;85;8304;80;8308;0;8309;0;8405;13.7;8354;30.5;8258;52;41698;0;41698;1;41609;0;41609;0;41609;0;20572;0;8355;0.2581;8355;0.24;
8605;10.1;42608;0;8604;-268;8604;472;8458;1002;8603;365.0;8605;-158;42611;0;42611;0;42611;0;42609;0;21165;0;8454;16;8454;39;8560;132.90;8459;19;12753;60.000;12753;26.000;12753;30.000;8437;16;8487;16;8587;11.6;10700;578.1744;42196;0;8505;0.00;42611;0;42611;0;42611;0;8604;111.0;4241;0.0;852;0.0;3003;0.0;852;800;8604;25;8605;2;8605;80;42605;0;42611;1;10676;0.0;142088;0.0;8609;0;142088;0.0;42611;0;3003;800;42700;0;21165;0;8454;12;8509;45;8455;11;8459;11.2;8459;17;8459;29;8455;16;8455;16;8455;15;8455;13;8509;16;8503;83;8503;86;8504;83;8504;80;8508;0;8509;0;8606;13.7;8555;30.5;8458;52;42700;0;42700;1;42611;0;42611;0;42611;0;21165;0;8555;0.2607;8556;0.24;
8806;10.1;43610;0;8805;-295;8805;527;8659;1002;8803;365.0;8805;-168;43612;0;43612;0;43612;0;43610;0;21573;0;8653;16;8653;39;8759;132.84;8660;19;13054;60.000;13054;26.000;13054;30.000;8637;16;8687;16;8787;11.6;10951;578.0737;43197;0;8705;0.00;43612;0;43612;0;43612;0;8804;109.8;4341;0.0;872;0.0;3003;0.0;872;800;8804;25;8804;2;8805;80;43607;0;43612;1;10927;0.0;142088;0.0;8809;0;142088;0.0;43612;0;3003;800;43702;0;21573;0;8654;12;8709;45;8654;11;8659;11.2;8659;17;8659;29;8655;16;8655;16;8655;15;8654;13;8709;16;8703;81;8704;87;8704;83;8704;81;8709;0;8709;0;8806;13.7;8755;30.5;8659;52;43702;0;43702;1;43612;0;43612;0;43612;0;21573;0;8755;0.2617;8755;0.24;
9006;10.1;44611;0;9005;-323;9005;572;8859;1002;9004;365.0;9005;-149;44614;0;44614;0;44614;0;44612;0;22167;0;8854;16;8853;39;8959;138.30;8860;19;13354;60.000;13354;26.000;13354;30.000;8837;16;8887;16;8987;11.6;11201;577.9793;44199;0;8905;0.00;44614;0;44614;0;44614;0;9005;109.2;4441;0.0;892;0.0;3139;0.0;892;800;9006;25;9004;2;9004;80;44608;0;44614;1;11177;0.0;142339;0.0;9009;0;142339;0.0;44614;0;3139;800;44703;0;22167;0;8854;12;8910;45;8854;11;8859;11.2;8860;17;8860;29;8855;16;8855;16;8856;15;8854;13;8910;16;8904;81;8904;87;8904;83;8905;81;8909;0;8909;0;9006;13.7;8955;30.5;8859;52;44703;0;44703;1;44614;0;44614;0;44614;0;22167;0;8955;0.2603;8956;0.24;
9206;10.1;45613;0;9206;-304;9205;609;9059;1002;9204;365.0;9205;-186;45616;0;45616;0;45616;0;45612;0;22575;0;9054;16;9054;39;9159;141.46;9060;19;13655;60.000;13655;26.000;13655;30.000;9037;16;9088;16;9188;11.5;11452;577.9106;45200;0;9106;0.00;45615;0;45615;0;45615;0;9206;107.8;4542;0.0;912;0.0;3139;0.0;912;800;9205;25;9205;2;9205;80;45610;0;45615;1;11427;0.0;142339;0.0;9210;0;142339;0.0;45615;0;3139;800;45705;0;22575;0;9054;12;9110;45;9054;11;9060;11.2;9060;17;9060;29;9055;16;9056;16;9056;15;9055;13;9110;16;9104;81;9104;87;9105;83;9105;81;9109;0;9110;0;9206;13.7;9156;30.5;9059;52;45705;0;45705;1;45615;0;45615;0;45615;0;22575;0;9156;0.2581;9156;0.24;
9406;10.2;46615;0;9406;-295;9405;581;9259;1002;9404;365.0;9405;-168;46617;0;46617;0;46617;0;46614;0;23168;0;9254;16;9254;39;9360;142.79;9260;19;13955;60.000;13955;26.000;13955;30.000;9238;16;9288;16;9388;11.6;11702;577.8662;46201;0;9306;0.00;46617;0;46617;0;46617;0;9406;108.1;4642;0.0;932;0.0;3390;0.0;932;800;9406;25;9406;2;9405;80;46611;0;46617;1;11678;0.0;142589;0.0;9410;0;142589;0.0;46617;0;3390;800;46707;0;23168;0;9255;12;9310;45;9255;11;9260;11.2;9260;17;9260;29;9256;16;9256;16;9256;15;9255;13;9310;16;9304;81;9305;87;9305;83;9305;81;9310;0;9310;0;9407;13.8;9356;30.5;9261;52;46707;0;46707;1;46617;0;46617;0;46617;0;23168;0;9356;0.2570;9356;0.24;
9607;10.2;47615;0;9606;-249;9606;490;9460;1002;9606;364.9;9605;-224;47619;0;47619;0;47619;0;47616;0;23576;0;9455;16;9454;39;9561;134.07;9461;19;14255;60.000;14255;26.000;14255;30.000;9438;16;9488;16;9588;11.6;11952;577.8541;47203;0;9506;0.00;47618;0;47618;0;47618;0;9606;110.2;4742;0.0;952;0.0;3390;0.0;952;800;9607;25;9605;2;9605;80;47614;0;47618;1;11928;0.0;142589;0.0;9610;0;142589;0.0;47618;0;3390;800;47708;0;23576;0;9455;12;9510;46;9455;11;9460;11.2;9461;17;9460;29;9456;16;9456;16;9456;15;9455;13;9511;16;9505;84;9505;86;9505;82;9505;80;9510;0;9510;0;9607;13.7;9556;30.5;9460;52;47708;0;47708;1;47618;0;47618;0;47618;0;23576;0;9557;0.2576;9557;0.24;
9807;10.2;48617;0;9806;-249;9806;508;9660;1002;9805;364.9;9805;-214;48620;0;48620;0;48620;0;48618;0;24170;0;9655;16;9655;39;9760;135.22;9661;19;14556;60.000;14556;26.000;14556;30.000;9638;16;9688;16;9789;11.6;12203;577.8380;48204;0;9707;0.00;48620;0;48620;0;48620;0;9806;110.1;4842;0.0;972;0.0;3640;0.0;972;800;9806;25;9807;2;9807;80;48615;0;48620;1;12178;0.0;142839;0.0;9810;0;142839;0.0;48620;0;3640;800;48710;0;24170;0;9655;12;9711;46;9655;11;9661;11.2;9661;17;9661;29;9656;16;9657;16;9657;15;9656;13;9711;16;9705;81;9705;86;9706;82;9706;81;9710;0;9710;0;9807;13.7;9757;30.5;9660;52;48710;0;48710;1;48620;0;48620;0;48620;0;24170;0;9758;0.2572;9758;0.24;
10008;10.1;49619;0;10007;-258;10006;572;9860;1002;10006;364.9;10008;-196;49622;0;49622;0;49622;0;49619;0;24578;0;9855;16;9855;39;9961;134.27;9862;19;14856;60.000;14856;26.000;14856;30.000;9839;16;9889;16;9989;11.6;12453;577.6440;49206;0;9907;0.00;49621;0;49621;0;49621;0;10007;110.1;4942;0.0;992;0.0;3640;0.0;992;800;10007;25;10007;2;10008;80;49616;0;49621;1;12429;0.0;142839;0.0;10011;0;142839;0.0;49621;0;3640;800;49712;0;24578;0;9855;12;9911;45;9856;11;9861;11.2;9861;17;9861;29;9857;16;9857;16;9857;15;9856;13;9911;16;9905;81;9906;86;9906;82;9906;81;9911;0;9911;0;10008;13.7;9957;30.5;9861;52;49712;0;49712;1;49621;0;49621;0;49621;0;24578;0;9957;0.2576;9957;0.24;
10208;10.1;50622;0;10206;-295;10206;554;10062;1002;10206;364.9;10207;-233;50623;0;50623;0;50623;0;50622;0;25171;0;10056;16;10055;39;10161;138.63;10063;19;15157;60.000;15157;26.000;15157;30.000;10039;16;10089;16;10189;11.6;12703;577.4721;50207;0;10107;0.00;50623;0;50623;0;50623;0;10207;109.2;5042;0.0;1012;0.0;3890;0.0;1012;800;10207;25;10207;2;10207;80;50618;0;50623;1;12679;0.0;143090;0.0;10211;0;143090;0.0;50623;0;3890;800;50714;0;25171;0;10056;12;10112;45;10056;11;10062;11.2;10063;17;10062;29;10057;16;10057;16;10057;15;10056;13;10112;16;10106;81;10106;86;10106;82;10106;81;10112;0;10112;0;10208;13.8;10157;30.5;10062;52;50714;0;50714;1;50623;0;50623;0;50623;0;25171;0;10157;0.2573;10158;0.24;
10408;10.1;51622;0;10407;-277;10406;536;10261;1002;10406;364.8;10408;-205;51626;0;51626;0;51626;0;51623;0;25579;0;10256;16;10256;39;10361;138.74;10262;19;15457;60.000;15457;26.000;15457;30.000;10239;16;10289;16;10389;11.6;12954;577.4180;51209;0;10308;0.00;51626;0;51626;0;51626;0;10407;108.1;5143;0.0;1032;0.0;3890;0.0;1032;800;10407;25;10407;2;10407;80;51619;0;51626;1;12930;0.0;143090;0.0;10411;0;143090;0.0;51626;0;3890;800;51715;0;25579;0;10256;12;10312;45;10256;11;10261;11.2;10262;17;10262;29;10257;16;10257;16;10258;15;10257;13;10312;16;10306;84;10306;86;10306;83;10307;79;10311;0;10311;0;10409;13.7;10358;30.5;10261;52;51715;0;51715;1;51626;0;51626;0;51626;0;25579;0;10359;0.2571;10359;0.24;
10609;10.1;52624;0;10608;-286;10607;517;10461;1002;10607;364.8;10609;-186;52626;0;52626;0;52626;0;52624;0;26172;0;10457;16;10456;39;10562;140.72;10462;19;15757;60.000;15757;26.000;15757;30.000;10439;16;10490;16;10590;11.6;13204;577.3856;52210;0;10508;0.00;52626;0;52626;0;52626;0;10608;109.8;5243;0.0;1052;0.0;4005;0.0;1052;800;10608;25;10608;2;10609;80;52621;0;52626;1;13180;0.0;143340;0.0;10612;0;143340;0.0;52626;0;4005;800;52717;0;26172;0;10456;12;10512;46;10456;11;10462;11.2;10462;17;10462;29;10458;16;10458;16;10458;15;10457;13;10512;16;10506;84;10506;86;10507;83;10507;79;10511;0;10512;0;10609;13.7;10558;30.5;10462;52;52717;0;52717;1;52626;0;52626;0;52626;0;26172;0;10559;0.2578;10559;0.24;
10809;10.1;53625;0;10807;-286;10807;517;10662;1002;10807;364.8;10808;-186;53628;0;53628;0;53628;0;53626;0;26581;0;10657;16;10657;39;10763;130.02;10663;19;16058;60.000;16058;26.000;16058;30.000;10640;16;10690;16;10790;11.6;13455;577.3188;53211;0;10708;0.00;53628;0;53628;0;53628;0;10807;109.8;5343;0.0;1072;0.0;4005;0.0;1072;800;10808;25;10808;2;10808;80;53622;0;53628;1;13430;0.0;143340;0.0;10812;0;143340;0.0;53628;0;4005;800;53719;0;26581;0;10658;12;10713;46;10658;11;10662;11.2;10663;17;10662;29;10658;16;10659;16;10659;15;10658;13;10713;16;10707;84;10707;86;10707;83;10707;79;10713;0;10713;0;10809;13.7;10758;30.5;10662;52;53719;0;53719;1;53628;0;53628;0;53628;0;26581;0;10758;0.2582;10758;0.24;
11009;10.2;54627;0;11007;-277;11007;527;10862;1002;11007;364.8;11009;-205;54629;0;54629;0;54629;0;54627;0;27174;0;10857;16;10857;39;10962;134.12;10863;19;16358;60.000;16358;26.000;16358;30.000;10840;16;10890;16;10990;11.6;13705;577.3311;54213;0;10908;0.00;54629;0;54629;0;54629;0;11008;109.5;5443;0.0;1093;0.0;4005;0.0;1093;800;11008;25;11008;2;11008;80;54624;0;54629;1;13681;0.0;143590;0.0;11012;0;143590;0.0;54629;0;4005;800;54720;0;27174;0;10857;12;10913;46;10857;11;10862;11.2;10863;17;10863;29;10858;16;10858;16;10859;15;10857;13;10913;16;10907;82;10907;87;10907;84;10908;81;10912;0;10912;0;11010;13.7;10958;30.5;10862;52;54720;0;54720;1;54629;0;54629;0;54629;0;27174;0;10959;0.2590;10959;0.24;
11210;10.2;55628;0;11208;-323;11207;453;11062;1002;11207;364.8;11209;-186;55631;0;55631;0;55631;0;55629;0;27582;0;11057;16;11057;39;11162;139.53;11065;19;16659;60.000;16659;26.000;16659;30.000;11040;16;11090;16;11191;11.6;13956;577.3430;55215;0;11110;0.00;55631;0;55631;0;55631;0;11208;110.0;5543;0.0;1112;0.0;4005;0.0;1112;800;11208;25;11208;2;11209;80;55625;0;55631;1;13931;0.0;143590;0.0;11213;0;143590;0.0;55631;0;4005;800;55722;0;27582;0;11057;12;11113;46;11058;11;11062;11.2;11065;17;11063;29;11061;16;11061;16;11061;15;11058;13;11113;16;11107;82;11107;87;11108;84;11108;81;11112;0;11113;0;11209;13.7;11159;30.5;11065;52;55722;0;55722;1;55631;0;55631;0;55631;0;27582;0;11159;0.2592;11159;0.24;
11409;10.2;56630;0;11408;-332;11408;462;11263;1002;11408;364.8;11409;-224;56633;0;56633;0;56633;0;56630;0;28175;0;11258;16;11257;39;11363;139.49;11264;19;16959;60.000;16959;26.000;16959;30.000;11241;16;11291;16;11391;11.6;14206;577.2881;56216;0;11309;0.00;56632;0;56632;0;56632;0;11408;107.7;5643;0.0;1132;0.0;4005;0.0;1132;800;11408;25;11409;2;11409;80;56627;0;56632;1;14181;0.0;143841;0.0;11413;0;143841;0.0;56632;0;4005;800;56724;0;28175;0;11258;12;11313;46;11258;11;11263;11.2;11263;17;11263;29;11259;16;11259;16;11259;15;11257;13;11313;16;11307;82;11308;87;11308;84;11308;81;11313;0;11313;0;11410;13.7;11359;30.5;11263;52;56724;0;56724;1;56632;0;56632;0;56632;0;28175;0;11359;0.2600;11359;0.24;
11610;10.2;57632;0;11608;-359;11608;453;11463;1002;11608;364.8;11609;-158;57635;0;57635;0;57635;0;57632;0;28584;0;11458;16;11457;39;11564;139.91;11464;19;17260;60.000;17260;26.000;17260;30.000;11441;16;11491;16;11591;11.6;14456;577.1965;57217;0;11509;0.00;57635;0;57635;0;57635;0;11609;107.0;5743;0.0;1152;0.0;4141;0.0;1152;801;11609;25;11609;2;11609;80;57628;0;57635;1;14432;0.0;143841;0.0;11613;0;143841;0.0;57635;0;4141;800;57726;0;28584;0;11458;12;11514;46;11458;11;11464;11.2;11464;17;11464;29;11459;16;11459;16;11460;15;11458;13;11514;16;11508;82;11508;83;11508;83;11508;79;11513;0;11513;0;11610;13.7;11559;30.5;11464;52;57726;0;57726;1;57635;0;57635;0;57635;0;28584;0;11561;0.2608;11559;0.24;
11810;10.2;58633;0;11809;-313;11808;481;11663;1002;11808;364.8;11810;-205;58636;0;58636;0;58636;0;58634;0;29177;0;11658;16;11658;39;11763;138.32;11664;19;17560;60.000;17560;26.000;17560;30.000;11641;16;11691;16;11791;11.6;14707;577.1103;58219;0;11710;0.00;58635;0;58635;0;58635;0;11809;109.4;5843;0.0;1173;0.0;4141;0.0;1173;801;11809;25;11809;2;11810;80;58630;0;58635;1;14682;0.0;144091;0.0;11813;0;144091;0.0;58635;0;4141;800;58727;0;29177;0;11658;12;11714;46;11658;11;11664;11.2;11664;17;11664;29;11660;16;11660;16;11661;15;11659;13;11714;16;11708;84;11708;85;11708;84;11709;81;11713;0;11714;0;11810;13.7;11760;30.5;11663;52;58727;0;58727;1;58635;0;58635;0;58635;0;29177;0;11760;0.2608;11760;0.24;
