Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
106769;12.5;;;106930;-332;106930;2686;106785;1004;106929;494.0;106930;-74;;;;;;;;;;;106779;29;106778;34;106885;136.21;106786;19;;;;;;;106857;17;106907;17;106807;11.6;133683;165.0938;;;106869;0.00;;;;;;;106929;236.0;53385;0.1;10675;-1.2;93943;100.3;10675;0;106929;57;106929;2;106930;80;;;;;133562;41.3;;;106935;0;;;;;93943;1503;;;;;106779;12;106837;43;106779;12;106785;10.7;106786;16;106786;26;106819;16;106819;16;106820;15;106779;12;106836;18;106829;186;106829;207;106829;208;106829;192;106836;0;106836;0;106770;19.7;106919;30.5;106785;54;;;;;;;;;;;;;106920;1.5396;106920;1.55;
106970;12.5;;;107129;-359;107131;2704;106985;1004;107129;493.7;107130;-140;;;;;;;;;;;106979;29;106979;34;107085;135.86;106986;19;;;;;;;107057;17;107107;17;107007;11.6;133934;164.9146;;;107070;0.00;;;;;;;107130;236.2;53485;0.1;10695;-1.2;94193;100.3;10695;0;107130;57;107130;2;107130;80;;;;;133813;41.2;;;107135;0;;;;;94193;1503;;;;;106979;12;107036;43;106979;12;106986;10.7;106986;16;106986;26;107019;16;107020;16;107020;15;106980;12;107036;18;107029;188;107029;211;107029;210;107030;196;107035;0;107036;0;106970;19.8;107120;30.5;106985;54;;;;;;;;;;;;;107120;1.5441;107120;1.55;
107170;12.5;;;107331;-350;107331;2713;107185;1004;107329;493.6;107330;-149;;;;;;;;;;;107179;29;107179;34;107286;136.48;107186;19;;;;;;;107257;17;107307;17;107207;11.6;134184;164.7220;;;107270;0.00;;;;;;;107331;235.8;53585;0.1;10715;-1.2;94193;100.3;10715;0;107330;57;107330;2;107330;80;;;;;134063;41.3;;;107336;0;;;;;94193;1503;;;;;107180;12;107236;43;107180;12;107186;10.7;107187;17;107186;26;107220;16;107220;16;107220;15;107180;12;107236;17;107230;188;107230;210;107230;210;107230;197;107236;0;107236;0;107170;19.8;107320;30.5;107186;54;;;;;;;;;;;;;107320;1.5502;107320;1.55;
107370;12.5;;;107531;-378;107530;2695;107386;1004;107530;493.4;107530;-130;;;;;;;;;;;107380;29;107379;34;107486;138.65;107387;19;;;;;;;107457;17;107508;17;107407;11.6;134435;164.6006;;;107470;0.00;;;;;;;107531;236.3;53685;0.1;10735;-1.2;94444;100.3;10735;0;107531;57;107531;2;107530;80;;;;;134314;41.3;;;107536;0;;;;;94444;1503;;;;;107380;12;107437;43;107380;12;107386;10.7;107387;17;107386;26;107420;16;107420;16;107421;15;107380;12;107436;18;107430;188;107430;210;107430;210;107430;197;107436;0;107436;0;107370;19.7;107520;30.5;107386;54;;;;;;;;;;;;;107520;1.5548;107521;1.55;
107571;12.5;;;107731;-396;107731;2722;107586;1004;107730;493.3;107731;-158;;;;;;;;;;;107580;29;107580;34;107687;132.94;107587;19;;;;;;;107658;17;107708;17;107608;11.6;134685;164.5032;;;107671;0.00;;;;;;;107731;236.5;53786;0.1;10755;-1.2;94444;100.3;10755;0;107732;57;107730;2;107730;80;;;;;134564;41.4;;;107736;0;;;;;94444;1503;;;;;107580;12;107637;43;107580;12;107587;10.7;107587;17;107587;26;107620;16;107621;16;107621;15;107581;12;107637;18;107630;188;107630;210;107630;210;107631;197;107636;0;107637;0;107571;19.8;107721;30.5;107586;54;;;;;;;;;;;;;107721;1.5581;107721;1.55;
107771;12.5;;;107931;-332;107931;2722;107786;1004;107930;493.2;107931;-140;;;;;;;;;;;107780;29;107780;34;107887;130.52;107787;19;;;;;;;107858;17;107908;17;107808;11.6;134935;164.4200;;;107871;0.00;;;;;;;107931;235.7;53886;0.1;10775;-1.2;94694;100.3;10775;0;107931;57;107932;2;107932;80;;;;;134814;41.5;;;107937;0;;;;;94694;1503;;;;;107780;12;107837;43;107781;12;107787;10.7;107787;17;107788;26;107822;16;107822;16;107822;15;107781;12;107837;18;107830;188;107830;210;107831;210;107831;197;107837;0;107837;0;107771;19.7;107921;30.5;107787;54;;;;;;;;;;;;;107921;1.5627;107921;1.55;
107971;12.5;;;108132;-258;108131;2604;107987;1004;108131;493.1;108131;-65;;;;;;;;;;;107981;29;107980;34;108087;140.88;107988;19;;;;;;;108058;17;108108;17;108008;11.6;135186;164.3741;;;108071;0.00;;;;;;;108132;234.9;53986;0.1;10795;-1.2;94694;100.3;10795;0;108132;57;108132;2;108131;80;;;;;135065;41.5;;;108137;0;;;;;94694;1503;;;;;107981;12;108038;43;107981;12;107987;10.7;107988;17;107987;26;108021;16;108021;16;108021;15;107981;12;108037;18;108030;190;108031;213;108031;210;108031;198;108037;0;108037;0;107971;19.7;108121;30.5;107987;54;;;;;;;;;;;;;108121;1.5652;108122;1.55;
108171;12.5;;;108331;-258;108331;2604;108187;1004;108331;493.1;108333;-65;;;;;;;;;;;108181;29;108181;34;108288;136.62;108188;19;;;;;;;108259;17;108309;17;108209;11.6;135436;164.0949;;;108272;0.00;;;;;;;108332;234.9;54086;0.1;10815;-1.2;94894;150.3;10815;0;108332;57;108332;2;108332;80;;;;;135315;41.5;;;108338;0;;;;;94894;1503;;;;;108181;12;108239;43;108181;12;108187;10.7;108188;17;108188;26;108221;16;108222;16;108222;15;108182;12;108239;18;108231;191;108231;211;108231;213;108231;197;108238;0;108238;0;108172;19.7;108321;30.5;108187;54;;;;;;;;;;;;;108322;1.5692;108322;1.55;
108372;12.5;;;108532;-304;108531;2732;108387;1004;108531;493.1;108533;-102;;;;;;;;;;;108381;29;108381;34;108487;133.11;108388;19;;;;;;;108459;17;108509;17;108409;11.6;135686;163.8798;;;108472;0.00;;;;;;;108532;234.8;54186;0.1;10835;-1.2;94894;150.3;10835;0;108532;57;108532;2;108533;80;;;;;135565;41.5;;;108538;0;;;;;94894;1503;;;;;108381;12;108438;43;108382;12;108388;10.7;108388;17;108388;26;108422;16;108422;16;108422;15;108382;12;108438;18;108431;191;108431;211;108432;213;108432;197;108437;0;108438;0;108372;19.8;108522;30.5;108388;54;;;;;;;;;;;;;108522;1.5713;108522;1.55;
108572;12.5;;;108732;-304;108732;2732;108588;1004;108732;493.1;108733;-102;;;;;;;;;;;108582;30;108581;34;108688;135.91;108589;19;;;;;;;108659;17;108709;17;108609;11.6;135937;163.7417;;;108672;0.00;;;;;;;108732;234.8;54286;0.1;10855;-1.2;94944;150.3;10855;0;108732;57;108733;2;108733;80;;;;;135816;41.5;;;108738;0;;;;;94944;1503;;;;;108581;12;108639;43;108582;12;108588;10.7;108589;17;108588;26;108622;16;108622;16;108622;15;108582;12;108638;18;108631;190;108632;211;108632;212;108632;199;108638;0;108638;0;108572;19.7;108722;30.5;108588;54;;;;;;;;;;;;;108722;1.5748;108723;1.55;
108772;12.5;;;108932;-286;108932;2686;108788;1004;108932;493.0;108933;-56;;;;;;;;;;;108782;30;108782;34;108888;142.15;108789;19;;;;;;;108859;17;108910;17;108809;11.6;136187;163.6742;;;108873;0.00;;;;;;;108933;234.6;54386;0.1;10875;-1.2;94944;150.3;10875;0;108933;57;108933;2;108933;80;;;;;136066;41.5;;;108938;0;;;;;94944;1503;;;;;108782;12;108839;44;108782;12;108788;10.7;108789;17;108789;26;108822;16;108822;16;108823;15;108782;12;108839;18;108832;191;108832;210;108832;212;108832;199;108838;0;108838;0;108773;19.8;108922;30.5;108788;54;;;;;;;;;;;;;108923;1.5782;108923;1.55;
108973;12.5;;;109133;-323;109132;2668;108988;1004;109132;493.1;109134;-37;;;;;;;;;;;108982;30;108982;34;109088;138.39;108988;19;;;;;;;109060;17;109110;17;109010;11.6;136438;163.5777;;;109073;0.00;;;;;;;109133;236.0;54487;0.1;10895;-1.2;95195;150.3;10895;0;109133;57;109133;2;109134;80;;;;;136316;41.5;;;109139;0;;;;;95195;1503;;;;;108982;12;109039;43;108983;12;108989;10.7;108989;17;108989;26;109023;16;109023;16;109023;15;108983;12;109039;18;109032;191;109032;210;109032;212;109033;199;109038;0;109039;0;108973;19.7;109123;30.5;108989;54;;;;;;;;;;;;;109123;1.5806;109123;1.55;
109173;12.5;;;109333;-341;109333;2722;109189;1004;109332;493.1;109334;-46;;;;;;;;;;;109183;30;109182;34;109289;136.75;109190;19;;;;;;;109260;17;109310;17;109210;11.5;136688;163.3689;;;109273;0.00;;;;;;;109333;237.7;54587;0.1;10915;-1.2;95195;150.3;10915;0;109333;57;109334;2;109334;80;;;;;136567;41.6;;;109339;0;;;;;95195;1503;;;;;109182;12;109239;44;109183;12;109189;10.7;109189;17;109189;26;109223;16;109223;16;109223;15;109183;12;109239;17;109232;191;109233;210;109233;212;109233;199;109239;0;109239;0;109173;19.6;109324;30.5;109189;54;;;;;;;;;;;;;109324;1.5834;109324;1.55;
109373;12.5;;;109533;-332;109533;2640;109389;1004;109533;493.1;109534;0;;;;;;;;;;;109384;30;109383;34;109489;136.16;109390;19;;;;;;;109460;17;109510;17;109410;11.6;136938;163.1681;;;109473;0.00;;;;;;;109533;236.9;54687;0.1;10935;-1.2;95445;150.3;10935;0;109534;57;109534;2;109534;80;;;;;136817;41.6;;;109539;0;;;;;95445;1503;;;;;109384;12;109440;44;109384;12;109389;10.7;109390;17;109390;26;109423;16;109423;16;109424;15;109384;12;109440;17;109433;189;109433;214;109434;213;109434;201;109439;0;109439;0;109374;19.7;109523;30.5;109389;54;;;;;;;;;;;;;109524;1.5854;109524;1.64;
109574;12.5;;;109734;-350;109733;2604;109589;1004;109733;493.1;109735;47;;;;;;;;;;;109583;30;109583;34;109690;131.23;109590;19;;;;;;;109661;17;109711;17;109611;11.6;137189;163.1408;;;109674;0.00;;;;;;;109734;236.6;54787;0.1;10955;-1.2;95445;150.3;10955;0;109734;57;109734;2;109734;80;;;;;137068;41.6;;;109740;0;;;;;95445;1503;;;;;109583;12;109640;44;109583;12;109590;10.7;109590;17;109590;26;109623;16;109624;16;109624;15;109584;12;109640;17;109633;189;109633;214;109633;213;109634;201;109639;0;109640;0;109574;19.6;109724;30.5;109589;54;;;;;;;;;;;;;109724;1.5885;109724;1.64;
109774;12.5;;;109934;-350;109934;2695;109790;1004;109933;493.0;109935;28;;;;;;;;;;;109783;30;109783;34;109890;140.91;109792;19;;;;;;;109861;17;109911;17;109811;11.6;137439;163.0321;;;109874;0.00;;;;;;;109934;236.3;54887;0.1;10975;-1.2;95695;150.3;10975;0;109934;57;109935;2;109935;80;;;;;137318;41.6;;;109940;0;;;;;95695;1503;;;;;109784;12;109840;44;109784;12;109791;10.7;109791;17;109791;26;109824;16;109824;16;109824;15;109784;12;109840;17;109833;189;109833;214;109834;213;109834;201;109840;0;109840;0;109774;19.6;109924;30.5;109791;54;;;;;;;;;;;;;109924;1.5908;109924;1.64;
109974;12.6;;;110134;-350;110134;2732;109990;1004;110134;492.9;110135;47;;;;;;;;;;;109984;30;109983;34;110090;136.64;109991;19;;;;;;;110061;17;110111;17;110011;11.6;137690;162.8308;;;110074;0.00;;;;;;;110134;236.1;54987;0.1;10995;-1.2;95695;150.3;10995;0;110135;57;110135;2;110135;80;;;;;137568;41.6;;;110140;0;;;;;95695;1503;;;;;109984;12;110041;43;109984;12;109990;10.7;109991;17;109990;26;110024;16;110024;16;110025;15;109984;12;110040;17;110034;193;110035;217;110035;215;110035;205;110040;0;110040;0;109974;19.6;110124;30.5;109990;54;;;;;;;;;;;;;110124;1.5922;110125;1.64;
110175;12.5;;;110334;-277;110334;2741;110190;1004;110334;492.7;110336;65;;;;;;;;;;;110184;30;110184;34;110290;134.62;110191;19;;;;;;;110261;17;110312;17;110211;11.6;137940;162.6464;;;110275;0.00;;;;;;;110335;234.6;55087;0.1;11015;-1.2;95946;150.3;11015;0;110335;57;110335;2;110335;80;;;;;137819;41.7;;;110340;0;;;;;95946;1503;;;;;110184;12;110241;43;110184;12;110191;10.7;110191;17;110191;26;110225;16;110226;16;110226;15;110185;12;110241;18;110234;193;110234;217;110234;215;110235;205;110240;0;110240;0;110176;19.6;110325;30.5;110190;54;;;;;;;;;;;;;110325;1.6064;110325;1.64;
110375;12.5;;;110535;-323;110535;2704;110391;1004;110534;492.6;110536;28;;;;;;;;;;;110384;30;110384;34;110491;133.57;110392;19;;;;;;;110462;17;110512;17;110412;11.6;138190;162.5949;;;110475;0.00;;;;;;;110535;234.2;55188;0.1;11035;-1.2;95946;150.3;11035;0;110535;57;110535;2;110536;80;;;;;138069;41.7;;;110541;0;;;;;95946;1503;;;;;110384;12;110441;43;110385;12;110391;10.7;110392;17;110392;26;110425;16;110425;16;110425;15;110385;12;110441;18;110434;193;110435;216;110435;217;110434;203;110441;0;110441;0;110375;19.6;110525;30.5;110391;54;;;;;;;;;;;;;110525;1.5917;110526;1.64;
110575;12.5;;;110735;-323;110735;2704;110591;1004;110735;492.5;110736;47;;;;;;;;;;;110585;30;110584;34;110692;137.61;110592;19;;;;;;;110662;17;110712;17;110612;11.6;138441;162.4603;;;110675;0.00;;;;;;;110735;234.3;55288;0.1;11055;-1.2;96196;150.3;11055;0;110736;57;110736;2;110736;80;;;;;138319;41.7;;;110741;0;;;;;96196;1503;;;;;110585;12;110642;43;110585;12;110591;10.7;110592;17;110591;26;110625;16;110625;16;110626;15;110585;12;110641;18;110634;193;110635;215;110635;216;110635;205;110641;0;110641;0;110575;19.6;110725;30.5;110591;54;;;;;;;;;;;;;110725;1.5958;110726;1.64;
110775;12.5;;;110936;-304;110936;2677;110791;1004;110936;492.4;110937;121;;;;;;;;;;;110785;30;110785;34;110891;137.82;110791;19;;;;;;;110862;17;110912;17;110812;11.6;138691;162.3799;;;110876;0.00;;;;;;;110937;234.4;55388;0.1;11075;-1.2;96196;150.3;11075;0;110937;57;110937;2;110937;80;;;;;138570;41.7;;;110941;0;;;;;96196;1503;;;;;110785;12;110842;43;110785;12;110792;10.7;110792;17;110792;26;110826;16;110826;16;110826;15;110786;12;110842;18;110835;193;110835;215;110835;216;110835;205;110841;0;110841;0;110776;19.6;110925;30.5;110791;54;;;;;;;;;;;;;110926;1.5969;110926;1.64;
110976;12.5;;;111136;-313;111135;2704;110991;1004;111135;492.3;111137;177;;;;;;;;;;;110985;31;110985;34;111091;142.43;110992;19;;;;;;;111063;17;111113;17;111013;11.6;138942;162.3280;;;111076;0.00;;;;;;;111136;233.7;55488;0.1;11096;-1.2;96446;150.3;11096;0;111136;57;111136;2;111137;80;;;;;138820;41.7;;;111142;0;;;;;96446;1503;;;;;110985;12;111042;43;110986;12;110992;10.7;110992;17;110992;26;111026;16;111026;16;111026;15;110986;12;111042;18;111035;196;111036;218;111036;219;111035;205;111041;0;111042;0;110976;19.6;111126;30.5;110992;54;;;;;;;;;;;;;111126;1.5980;111126;1.64;
111176;12.5;;;111336;-313;111336;2686;111192;1004;111336;492.1;111337;112;;;;;;;;;;;111185;31;111185;34;111293;131.90;111193;19;;;;;;;111263;17;111313;17;111213;11.6;139192;162.2438;;;111276;0.00;;;;;;;111336;234.8;55588;0.1;11116;-1.2;96447;150.3;11116;0;111336;57;111337;2;111337;80;;;;;139070;41.7;;;111342;0;;;;;96447;1503;;;;;111186;12;111243;44;111186;12;111192;10.7;111193;17;111192;26;111226;16;111226;16;111226;15;111186;12;111243;18;111235;196;111236;219;111236;218;111236;205;111243;0;111243;0;111176;19.7;111326;30.5;111192;54;;;;;;;;;;;;;111326;1.5982;111327;1.64;
111376;12.5;;;111538;-304;111538;2695;111392;1004;111537;491.9;111538;47;;;;;;;;;;;111386;31;111386;34;111492;131.13;111393;19;;;;;;;111463;17;111513;17;111413;11.5;139442;162.0140;;;111477;0.00;;;;;;;111537;235.7;55688;0.1;11136;-1.2;96697;150.3;11136;0;111537;57;111537;2;111538;80;;;;;139321;41.7;;;111542;0;;;;;96697;1503;;;;;111386;12;111443;44;111386;12;111392;10.7;111393;17;111393;26;111426;16;111427;16;111427;15;111386;12;111443;18;111436;196;111436;219;111436;218;111436;205;111442;0;111442;0;111377;19.7;111526;30.5;111392;54;;;;;;;;;;;;;111527;1.5988;111527;1.64;
111577;12.5;;;111736;-304;111738;2695;111592;1004;111736;491.9;111738;47;;;;;;;;;;;111587;31;111587;34;111693;138.14;111593;19;;;;;;;111663;17;111714;17;111613;11.5;139693;161.7555;;;111678;0.00;;;;;;;111737;235.7;55788;0.1;11156;-1.2;96697;150.3;11156;0;111737;57;111737;2;111737;80;;;;;139571;41.8;;;111743;0;;;;;96697;1503;;;;;111587;12;111643;44;111587;12;111593;10.7;111593;17;111593;26;111627;16;111627;16;111627;15;111587;12;111643;18;111637;196;111637;219;111637;218;111637;205;111642;0;111643;0;111577;19.7;111728;30.5;111592;54;;;;;;;;;;;;;111728;1.6004;111728;1.64;
111777;12.6;;;111938;-304;111938;2594;111793;1004;111936;491.8;111937;-37;;;;;;;;;;;111786;31;111786;34;111894;135.76;111794;19;;;;;;;111864;17;111914;17;111814;11.5;139943;161.7044;;;111877;0.00;;;;;;;111938;235.2;55889;0.1;11176;-1.2;96947;150.3;11176;0;111937;57;111937;2;111937;80;;;;;139822;41.8;;;111943;0;;;;;96947;1503;;;;;111787;12;111843;44;111787;12;111793;10.7;111793;17;111793;26;111827;16;111827;16;111827;15;111787;12;111843;18;111836;195;111837;221;111837;217;111837;206;111843;0;111843;0;111777;19.6;111927;30.5;111793;54;;;;;;;;;;;;;111927;1.6009;111928;1.64;
111977;12.5;;;112138;-304;112138;2567;111993;1004;112137;491.7;112138;-74;;;;;;;;;;;111987;31;111986;35;112093;136.39;111994;19;;;;;;;112064;17;112114;17;112014;11.6;140194;161.7634;;;112078;0.00;;;;;;;112137;235.6;55989;0.1;11196;-1.2;96947;150.3;11196;0;112137;57;112137;2;112138;80;;;;;140072;41.8;;;112143;0;;;;;96947;1503;;;;;111987;12;112044;44;111987;12;111993;10.7;111994;17;111994;26;112027;16;112027;16;112028;15;111987;12;112044;18;112037;195;112037;221;112037;217;112037;206;112043;0;112043;0;111978;19.6;112127;30.5;111993;54;;;;;;;;;;;;;112128;1.6026;112128;1.64;
112178;12.6;;;112338;-277;112338;2576;112193;1004;112337;491.8;112338;0;;;;;;;;;;;112187;31;112187;35;112293;133.30;112194;19;;;;;;;112264;17;112314;17;112214;11.6;140444;161.6089;;;112278;0.00;;;;;;;112338;235.5;56089;0.1;11216;-1.2;97198;150.3;11216;0;112339;57;112337;2;112338;80;;;;;140322;41.8;;;112343;0;;;;;97198;1503;;;;;112187;12;112244;44;112187;12;112194;10.7;112194;17;112194;26;112228;16;112228;16;112228;15;112188;12;112244;18;112237;195;112237;221;112237;217;112238;206;112243;0;112244;0;112178;19.6;112329;30.5;112193;54;;;;;;;;;;;;;112329;1.6034;112329;1.64;
112379;12.5;;;112538;-332;112538;2613;112393;1004;112537;491.8;112538;-46;;;;;;;;;;;112387;31;112387;35;112494;137.98;112395;19;;;;;;;112465;17;112515;17;112415;11.5;140694;161.4046;;;112478;0.00;;;;;;;112538;234.7;56189;0.1;11236;-1.2;97198;150.3;11236;0;112539;57;112539;2;112539;80;;;;;140573;41.9;;;112544;0;;;;;97198;1503;;;;;112388;12;112444;44;112388;12;112394;10.7;112394;17;112394;26;112428;16;112428;16;112428;15;112388;12;112444;18;112437;196;112437;221;112438;221;112438;208;112444;0;112444;0;112379;19.6;112528;30.5;112394;54;;;;;;;;;;;;;112528;1.6048;112528;1.64;
112578;12.5;;;112739;-332;112738;2649;112594;1004;112738;491.6;112738;28;;;;;;;;;;;112588;31;112587;35;112695;139.01;112595;19;;;;;;;112665;17;112715;17;112615;11.5;140945;161.2645;;;112678;0.00;;;;;;;112739;234.9;56289;0.1;11256;-1.2;97448;150.3;11256;0;112739;57;112739;2;112738;80;;;;;140823;41.9;;;112744;0;;;;;97448;1503;;;;;112588;12;112644;44;112588;12;112594;10.7;112595;17;112594;26;112628;16;112628;16;112629;15;112588;12;112644;18;112638;197;112638;222;112638;222;112638;208;112644;0;112645;0;112579;19.6;112728;30.5;112594;54;;;;;;;;;;;;;112729;1.6066;112729;1.64;
112779;12.5;;;112938;-359;112938;2796;112794;1004;112938;491.5;112940;-46;;;;;;;;;;;112788;31;112788;34;112894;132.16;112795;19;;;;;;;112865;17;112915;17;112815;11.5;141195;161.1903;;;112879;0.00;;;;;;;112939;235.2;56389;0.1;11276;-1.2;97448;150.3;11276;0;112939;57;112939;2;112939;80;;;;;141073;41.8;;;112944;0;;;;;97448;1503;;;;;112788;12;112845;44;112788;12;112795;10.7;112795;17;112795;26;112828;16;112829;16;112829;15;112789;12;112845;18;112838;197;112838;222;112838;222;112839;208;112844;0;112844;0;112779;19.6;112929;30.5;112794;54;;;;;;;;;;;;;112929;1.6060;112929;1.64;
112979;12.5;;;113139;-378;113139;2814;112994;1004;113138;491.4;113139;-37;;;;;;;;;;;112988;32;112988;34;113095;133.40;112996;19;;;;;;;113065;17;113116;17;113015;11.5;141445;161.0636;;;113079;0.00;;;;;;;113139;235.1;56489;0.1;11296;-1.2;97698;150.3;11296;0;113139;57;113140;2;113140;80;;;;;141324;41.8;;;113145;0;;;;;97698;1503;;;;;112988;12;113045;44;112989;12;112995;10.7;112995;17;112995;26;113029;16;113029;16;113029;15;112989;12;113045;17;113039;197;113039;222;113040;222;113040;208;113045;0;113045;0;112980;19.6;113129;30.5;112995;54;;;;;;;;;;;;;113129;1.6076;113130;1.64;
113179;12.5;;;113339;-387;113339;2796;113195;1004;113339;491.2;113340;-18;;;;;;;;;;;113189;32;113188;34;113295;134.12;113196;19;;;;;;;113266;17;113316;17;113216;11.6;141696;160.9115;;;113279;0.00;;;;;;;113339;235.4;56590;0.1;11316;-1.2;97698;150.3;11316;0;113340;57;113340;2;113340;80;;;;;141574;41.8;;;113345;0;;;;;97698;1503;;;;;113189;12;113246;44;113189;12;113195;10.7;113196;17;113195;26;113229;16;113229;16;113230;15;113189;12;113245;17;113238;197;113239;222;113239;222;113239;208;113245;0;113245;0;113179;19.6;113329;30.5;113195;54;;;;;;;;;;;;;113329;1.6071;113330;1.64;
113380;12.5;;;113539;-350;113539;2741;113396;1004;113539;491.1;113541;-56;;;;;;;;;;;113389;32;113389;34;113495;136.37;113397;19;;;;;;;113466;17;113516;17;113416;11.6;141946;160.7888;;;113480;0.00;;;;;;;113540;235.0;56690;0.1;11336;-1.2;97949;150.3;11336;0;113540;57;113540;2;113540;80;;;;;141824;41.7;;;113545;0;;;;;97949;1503;;;;;113389;12;113447;44;113389;12;113396;10.7;113397;17;113397;26;113429;16;113430;16;113430;15;113390;12;113447;18;113439;200;113439;221;113439;220;113439;209;113446;0;113446;0;113380;19.6;113530;30.5;113396;54;;;;;;;;;;;;;113530;1.6081;113530;1.64;
113580;12.5;;;113740;-295;113739;2722;113595;1004;113739;490.9;113741;0;;;;;;;;;;;113590;32;113589;34;113696;134.88;113596;19;;;;;;;113666;17;113716;17;113616;11.6;142197;160.6416;;;113680;0.00;;;;;;;113740;234.7;56790;0.1;11356;-1.2;97949;150.3;11356;0;113740;57;113740;2;113741;80;;;;;142075;41.6;;;113746;0;;;;;97949;1503;;;;;113590;12;113646;44;113589;12;113596;10.7;113596;17;113596;26;113630;16;113630;16;113630;15;113589;12;113646;18;113639;201;113639;223;113640;217;113640;206;113645;0;113646;0;113580;19.6;113730;30.5;113596;54;;;;;;;;;;;;;113730;1.6089;113730;1.64;
113780;12.6;;;113941;-304;113941;2686;113796;1004;113940;490.7;113942;47;;;;;;;;;;;113790;32;113789;34;113896;133.20;113797;19;;;;;;;113867;17;113917;17;113817;11.6;142447;160.3947;;;113880;0.00;;;;;;;113941;235.1;56890;0.1;11376;-1.2;98199;150.3;11376;0;113941;57;113942;2;113942;80;;;;;142325;41.5;;;113946;0;;;;;98199;1503;;;;;113789;12;113847;44;113790;12;113796;10.7;113797;17;113796;26;113830;16;113830;16;113830;15;113790;12;113846;17;113839;201;113840;223;113840;217;113840;206;113846;0;113846;0;113780;19.7;113930;30.5;113796;54;;;;;;;;;;;;;113930;1.6083;113931;1.64;
113980;12.5;;;114140;-304;114140;2686;113996;1004;114140;490.7;114141;47;;;;;;;;;;;113990;32;113990;34;114096;133.61;113997;19;;;;;;;114067;17;114117;17;114017;11.6;142697;160.3084;;;114081;0.00;;;;;;;114141;235.1;56990;0.1;11396;-1.2;98199;150.3;11396;0;114141;57;114141;2;114141;80;;;;;142576;41.4;;;114146;0;;;;;98199;1503;;;;;113990;12;114047;44;113990;12;113996;10.7;113997;17;113997;26;114030;16;114031;16;114031;15;113990;12;114047;17;114040;201;114040;223;114040;217;114040;206;114046;0;114046;0;113981;19.7;114130;30.5;113996;54;;;;;;;;;;;;;114131;1.6086;114131;1.64;
